"id";"price";"rent";"area";"price_per_sq_m";"no_rooms";"building_type";"no_floor";"building_floors_num";"windows_type";"construction_status";"building_ownership";"lat";"long";"district";"built_year";"url";"rent_per_sq_m";"lift";"balcony";"garage";"basement";"separate_kitchen";"usable_room";"air_conditioning";"terrace";"garden";"two_storey";"is_primary";"date_scraped"
2028837606755934313;899000.0;900.0;56.0;16054.0;2;"Block";10;15;"Plastic";"Ready To Use";"Full Ownership";52.24168;21.08406;"Praga-Poludnie";2011;"https://www.otodom.pl/pl/oferta/2-3m-wysoki-standard-loggia-panorama-miasta-tylko-u-nas-ID4zqm0";16.071428571428573;0;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-1263356875114744859;575000.0;379.0;32.28;17813.0;1;"Block";5;5;"Unknown";"To Completion";"Full Ownership";52.2532668;21.0676207;"Praga-Poludnie";2025;"https://www.otodom.pl/pl/oferta/gotowe-promocja-0-park-skaryszewski-ID4zq3Y";11.741016109045848;1;1;1;0;0;1;1;0;0;0;0;"2026-01-01"
5304602331104097442;545000.0;620.0;34.0;16029.0;2;"Block";1;10;"Unknown";"Ready To Use";"Unknown";52.2362653;21.1095045;"Praga-Poludnie";1980;"https://www.otodom.pl/pl/oferta/2-pokoje-balkon-przy-promenadzie-ID4yTpN";18.235294117647058;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
-5318776139854038653;1059000.0;913.0;66.24;15987.0;3;"Apartment";3;4;"Unknown";"To Completion";"Full Ownership";52.24537;21.11598;"Praga-Poludnie";2023;"https://www.otodom.pl/pl/oferta/przestronne-3m-obok-rezerwatu-przyrody-2023-ID4qGtZ";13.783212560386474;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-4384817706366277937;981538.0;;64.0;15337.0;3;"Apartment";1;5;"Unknown";"To Completion";"Full Ownership";52.2493136;21.0668256;"Praga-Poludnie";2025;"https://www.otodom.pl/pl/oferta/garaz-1000zl-super-promo-garderoba-balkon-9m-ID4zq9l";;1;1;1;1;0;1;1;0;1;0;1;"2026-01-01"
-5713812535386892412;700000.0;1280.0;59.2;11824.0;3;"Block";4;4;"Plastic";"Ready To Use";"Limited Ownership";52.22019102418;21.094978451729;"Praga-Poludnie";1988;"https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-wygodnym-balkonem-ID4yQ6H";21.62162162162162;0;0;0;0;0;0;0;0;0;0;0;"2026-01-01"
2529489737424844359;680000.0;700.0;48.0;14167.0;2;"Block";0;4;"Plastic";"Ready To Use";"Full Ownership";52.2413073;21.0896809;"Praga-Poludnie";;"https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-ul-majdanska-4-ID4ytT5";14.583333333333334;0;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-1210076293445638386;1299000.0;1350.0;83.5;15557.0;3;"Block";10;13;"Plastic";"Unknown";"Full Ownership";52.24743;21.08179;"Praga-Poludnie";1985;"https://www.otodom.pl/pl/oferta/przestronne-83-5-m2-wysokosc-3-m-3-pokoje-ID4vAaQ";16.167664670658684;0;1;0;1;0;0;0;0;0;0;0;"2026-01-01"
-7474854239010697858;450000.0;360.0;31.0;14516.0;1;"Tenement";2;4;"Unknown";"To Renovation";"Full Ownership";52.25080305;21.08353615;"Praga-Poludnie";1965;"https://www.otodom.pl/pl/oferta/pokoj-duza-kuchnia-zielono-dobry-rozklad-cegla-ID4ylm5";11.612903225806452;0;0;0;1;0;0;0;0;0;0;0;"2026-01-01"
1376389993160815513;745000.0;823.0;53.35;13964.0;2;"Block";3;3;"Plastic";"Ready To Use";"Full Ownership";52.2288826;21.1016442;"Praga-Poludnie";1992;"https://www.otodom.pl/pl/oferta/2-oddzielne-pok-zielen-ch-promenada-250m-ID4vSLB";15.42642924086223;0;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
3392908675947100191;730000.0;640.0;37.0;19730.0;2;"Block";3;3;"Plastic";"Ready To Use";"Full Ownership";52.2297504;21.0615281;"Praga-Poludnie";;"https://www.otodom.pl/pl/oferta/przestronne-2-pokojowe-mieszkanie-na-pradze-poludnie-ID4wyZp";17.2972972972973;0;0;0;1;0;0;1;0;0;0;0;"2026-01-01"
36162634164512824;1184000.0;;79.0;14987.0;3;"Apartment";0;4;"Unknown";"Unknown";"Limited Ownership";52.2256417;21.1078146;"Praga-Poludnie";1991;"https://www.otodom.pl/pl/oferta/przestronne-i-ciche-mieszkanie-duzy-taras-56m2-ID4znXM";;0;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
-8152086511670079146;949000.0;800.0;58.0;16362.0;2;"Block";0;10;"Plastic";"Ready To Use";"Unknown";52.2276983;21.0623922;"Praga-Poludnie";1965;"https://www.otodom.pl/pl/oferta/ciche-loggia-po-remoncie-saska-kepa-ID4xEqV";13.793103448275861;1;0;0;1;1;0;0;0;0;0;0;"2026-01-01"
1137380572112121994;890000.0;1000.0;59.3;15008.0;3;"Block";8;12;"Plastic";"Ready To Use";"Full Ownership";52.224660190193;21.100716318022;"Praga-Poludnie";1982;"https://www.otodom.pl/pl/oferta/3-pokoje-bardzo-jasne-oddzielna-kuchnia-duzy-balkon-ID4zofh";16.863406408094434;1;1;0;1;1;1;1;0;0;0;0;"2026-01-01"
-3133679226185240867;760000.0;651.0;60.7;12521.0;3;"Block";0;7;"Plastic";"To Renovation";"Full Ownership";52.228391306996;21.081991271383;"Praga-Poludnie";1976;"https://www.otodom.pl/pl/oferta/grzegorza-przemykapark-nad-jeziorem-balatoncichez-potencjalem-ID4zpqS";10.72487644151565;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-5236883470059855254;558000.0;630.0;24.8;22500.0;1;"Apartment";2;6;"Unknown";"Ready To Use";"Full Ownership";52.2486256;21.0471417;"Praga-Poludnie";2022;"https://www.otodom.pl/pl/oferta/wysoki-standard-pod-inwestycje-parking-ID4zlEt";25.403225806451612;1;0;0;0;0;1;1;0;0;0;0;"2026-01-01"
5837245730009699103;539000.0;800.0;34.1;15806.0;2;"Block";1;12;"Unknown";"Ready To Use";"Full Ownership";52.2363039;21.1100727;"Praga-Poludnie";1978;"https://www.otodom.pl/pl/oferta/idealne-na-start-2-pokoje-z-loggia-tramwaj-bus-ID4zjUz";23.46041055718475;1;0;0;1;0;0;0;0;0;0;0;"2026-01-01"
-7394251760459727301;1080000.0;;60.0;18000.0;3;"Unknown";0;3;"Unknown";"Ready To Use";"Full Ownership";52.2305;21.0517;"Praga-Poludnie";1960;"https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-saska-kepa-ID4zlS9";;0;0;0;1;1;0;0;0;0;0;0;"2026-01-01"
3954080526095496968;695000.0;877.0;41.15;16889.0;2;"Tenement";0;5;"Unknown";"Ready To Use";"Full Ownership";52.24361;21.079824;"Praga-Poludnie";1959;"https://www.otodom.pl/pl/oferta/3-m-wysokosci-parkiet-dwustronne-kamienica-ID4zoSK";21.312272174969625;0;0;0;1;0;0;0;0;0;0;0;"2026-01-01"
-868153689251290202;967000.0;700.0;53.73;17997.0;2;"Apartment";1;5;"Unknown";"Ready To Use";"Full Ownership";52.22996080425;21.075100726862;"Praga-Poludnie";2015;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-osiedle-apartamenty-saska-ID4u80h";13.028103480364788;1;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
960094316805343383;820000.0;739.0;50.6;16206.0;2;"Block";4;5;"Unknown";"Unknown";"Limited Ownership";52.22869;21.10752;"Praga-Poludnie";2007;"https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-promenada-gotowe-do-wprowadzenia-ID4z6Yq";14.604743083003951;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
4795765989989805584;559000.0;550.0;34.96;15990.0;2;"Block";1;2;"Plastic";"To Renovation";"Full Ownership";52.226906;21.060319;"Praga-Poludnie";1963;"https://www.otodom.pl/pl/oferta/praga-poludniesaska-kepakameralnedwa-pokoje-ID4zoi3";15.732265446224256;0;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
8435121359531672001;995000.0;880.0;58.62;16974.0;3;"Apartment";1;7;"Unknown";"To Completion";"Full Ownership";52.2508855;21.0618893;"Praga-Poludnie";2024;"https://www.otodom.pl/pl/oferta/soho-14-3-pokoje-od-reki-ID4znXO";15.011941316956671;1;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
-1197883553895758184;860000.0;740.0;55.0;15636.0;3;"Block";8;10;"Plastic";"To Renovation";"Full Ownership";52.241283912244;21.073179685181;"Praga-Poludnie";1975;"https://www.otodom.pl/pl/oferta/grochow-kinowa-55-m2-3-4-pokojowe-piwnica-ID4zplC";13.454545454545455;1;1;0;0;1;0;0;0;0;0;0;"2026-01-01"
-58903973311263350;655000.0;550.0;36.66;17867.0;2;"Tenement";1;2;"Plastic";"Ready To Use";"Full Ownership";52.245975515297;21.06361044855;"Praga-Poludnie";1934;"https://www.otodom.pl/pl/oferta/2-pokoje-blisko-swps-ul-grochowska-warszawa-ID4zpiE";15.002727768685217;0;0;0;1;0;0;0;0;0;0;0;"2026-01-01"
3860428623722840361;593000.0;400.0;33.0;17970.0;2;"Tenement";3;4;"Plastic";"To Completion";"Full Ownership";52.2432023;21.0870632;"Praga-Poludnie";1935;"https://www.otodom.pl/pl/oferta/0-bez-prowizji-piekne-mieszkanie-w-kamienicy-ogromny-potencjal-ID4zom9";12.121212121212121;0;1;0;0;0;0;0;0;0;0;1;"2026-01-01"
-7965903172093775422;599000.0;450.0;38.0;15763.0;2;"Block";2;5;"Plastic";"Ready To Use";"Full Ownership";52.2320239;21.0796746;"Praga-Poludnie";1974;"https://www.otodom.pl/pl/oferta/przytulne-i-jasnedo-wprowadzeniablisko-parkow-ID4zkXb";11.842105263157896;1;1;1;1;1;0;0;0;0;0;0;"2026-01-01"
-4652792105150074739;1287500.0;1728.0;78.0;16506.0;6;"Block";3;3;"Unknown";"Ready To Use";"Limited Ownership";52.2208056;21.1001203;"Praga-Poludnie";1989;"https://www.otodom.pl/pl/oferta/gotowiec-inwest-6-pokoi-gwarancja-roi-7-na-3-lata-7600-zl-na-reke-ID4zo2N";22.153846153846153;0;1;1;1;1;1;0;0;0;0;0;"2026-01-01"
-4161900898588632378;760000.0;651.0;60.7;12521.0;3;"Block";0;7;"Plastic";"To Renovation";"Full Ownership";52.228391306996;21.081991271383;"Praga-Poludnie";1976;"https://www.otodom.pl/hpr/pl/oferta/grzegorza-przemykapark-nad-jeziorem-balatoncichez-potencjalem-ID4zpqS";10.72487644151565;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
8124300613216119796;850000.0;895.0;59.6;14262.0;3;"Block";0;3;"Unknown";"Unknown";"Limited Ownership";52.237924578424;21.094749239087;"Praga-Poludnie";1995;"https://www.otodom.pl/pl/oferta/praga-poludnie-ul-lukowska-3-pk-59-60-m-piwnica-garaz-ID4zpoA";15.016778523489933;0;0;1;1;0;0;0;0;0;0;0;"2026-01-01"
3880740906496511914;822000.0;;45.57;18038.0;2;"Unknown";4;7;"Unknown";"To Completion";"Full Ownership";52.2306;21.10796;"Praga-Poludnie";2025;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-ID4umgO";;1;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
5550782378137746966;609000.0;337.0;35.0;17400.0;2;"Tenement";5;5;"Plastic";"Unknown";"Full Ownership";52.2464162;21.0617764;"Praga-Poludnie";2013;"https://www.otodom.pl/pl/oferta/2-pokoje-przy-parku-skaryszewskim-klimatyczne-ID4zo9I";9.628571428571428;0;0;0;1;1;0;0;0;0;0;0;"2026-01-01"
3812096948724116301;995000.0;876.0;58.62;16974.0;3;"Apartment";1;7;"Unknown";"To Completion";"Full Ownership";52.2508855;21.0618893;"Praga-Poludnie";2024;"https://www.otodom.pl/pl/oferta/kamionek-soho-3-pokoje-od-reki-ID4znY6";14.943705220061414;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
-4068404980736503959;580000.0;500.0;35.6;16292.0;2;"Block";2;3;"Plastic";"Ready To Use";"Full Ownership";52.2497578;21.0757973;"Praga-Poludnie";1962;"https://www.otodom.pl/pl/oferta/nowa-kuchnia-i-lazienka-dwustronne-balkon-ID4zjk1";14.044943820224718;0;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-7191010387725042106;799000.0;900.0;51.1;15636.0;2;"Block";10;11;"Unknown";"To Renovation";"Limited Ownership";52.2278693;21.102435;"Praga-Poludnie";1996;"https://www.otodom.pl/pl/oferta/piekny-widok-m2-do-remontu-ID4zkoW";17.61252446183953;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
7526309357104979454;921200.0;395.0;43.87;20998.0;2;"Block";5;5;"Plastic";"Ready To Use";"Full Ownership";52.253065640148;21.07131482936;"Praga-Poludnie";2023;"https://www.otodom.pl/pl/oferta/2-pokoje-praga-poludnie-wykonczone-0-prowizji-ID4yN5F";9.003875085479827;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
5140338044710315636;637500.0;744.0;37.5;17000.0;2;"Block";8;10;"Plastic";"To Completion";"Limited Ownership";52.2372253;21.0648529;"Praga-Poludnie";1970;"https://www.otodom.pl/pl/oferta/2-pokoje-na-saskiej-kepie-ID4zo3M";19.84;1;1;0;1;0;0;0;0;0;0;0;"2026-01-01"
-2900134745838802529;1270000.0;1680.0;75.0;16933.0;3;"Block";2;4;"Unknown";"Ready To Use";"Full Ownership";52.2282256;21.1090488;"Praga-Poludnie";2005;"https://www.otodom.pl/pl/oferta/3-pokoje-przy-ch-promenada-garaz-komorka-75m-ID4zoNo";22.4;0;0;1;1;0;0;0;0;0;0;0;"2026-01-01"
4812997164856011928;1320000.0;;88.0;15000.0;6;"Block";1;3;"Unknown";"Ready To Use";"Full Ownership";52.240153038872;21.103596807657;"Praga-Poludnie";2021;"https://www.otodom.pl/pl/oferta/dwa-wydzielone-lokale-dwupoziomowe-mieszkanie-88-m-ID4zp2c";;1;1;1;1;0;0;0;0;0;1;0;"2026-01-01"
-8372871205774852505;1765000.0;1000.0;75.0;23533.0;3;"Apartment";4;5;"Wooden";"Ready To Use";"Full Ownership";52.228971;21.0733225;"Praga-Poludnie";2017;"https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-osiedlu-saska-iii-ID4yEOb";13.333333333333334;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
1880132827095396898;2149000.0;2300.0;128.0;16789.0;4;"Block";4;4;"Wooden";"Ready To Use";"Full Ownership";52.24608;21.09872;"Praga-Poludnie";2002;"https://www.otodom.pl/pl/oferta/4-pokoje-4-strony-swiata-doskonaly-rozklad-ID4wJBM";17.96875;1;1;1;0;0;1;1;0;0;0;0;"2026-01-01"
2100610988256968225;600000.0;730.0;46.9;12793.0;2;"Block";4;10;"Unknown";"To Renovation";"Unknown";52.23462466;21.10711098;"Praga-Poludnie";1978;"https://www.otodom.pl/pl/oferta/2-pok-osobna-kuchnia-47m2-praga-pld-ostrobramska-ID4yB6a";15.56503198294243;1;1;1;0;1;1;0;0;0;0;0;"2026-01-01"
3134739660909850120;650000.0;650.0;30.0;21667.0;2;"Block";0;3;"Plastic";"Ready To Use";"Full Ownership";52.2284407;21.0580195;"Praga-Poludnie";;"https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-saska-kepa-ul-paryska-bezposrednio-ID4xANk";21.666666666666668;0;0;1;1;0;0;0;0;0;0;0;"2026-01-01"
-663733638432999312;1346000.0;964.0;73.1;18413.0;3;"Tenement";4;4;"Unknown";"Ready To Use";"Full Ownership";52.2473881;21.0549781;"Praga-Poludnie";2012;"https://www.otodom.pl/hpr/pl/oferta/dwupoziomowe-kamienica-parking-park-skaryszewski-ID4znXv";13.187414500683996;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
2551242858905002756;900000.0;1050.0;46.75;19251.0;2;"Block";3;6;"Unknown";"Ready To Use";"Full Ownership";52.2315314;21.08927982;"Praga-Poludnie";2018;"https://www.otodom.pl/pl/oferta/kolorowy-goclaw-2-pokoje-garaz-ID4znwU";22.459893048128343;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-8523892760966272633;938999.0;;61.59;15246.0;3;"Unknown";3;4;"Unknown";"Unknown";"Unknown";52.2453261;21.1023264;"Praga-Poludnie";2024;"https://www.otodom.pl/pl/oferta/m3-albo-m4-pokoje-nowe-przy-pl-szembeka-62-m2-ID4znj6";;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-230078264177995538;1350000.0;770.0;75.28;17933.0;3;"Block";4;5;"Aluminium";"Ready To Use";"Full Ownership";52.234273;21.1229994;"Praga-Poludnie";2021;"https://www.otodom.pl/pl/oferta/nowe-3-pok-75m2-3-balkony-2-lazienki-2-miejsca-w-garazu-ID4xfOt";10.228480340063761;1;1;1;0;1;1;0;1;0;0;0;"2026-01-01"
-7136981121574589628;767598.0;;44.0;17445.0;2;"Block";5;6;"Unknown";"To Completion";"Full Ownership";52.249702;21.0647818;"Praga-Poludnie";2025;"https://www.otodom.pl/pl/oferta/promocja-2-pok-mieszkanie-w-nowoczesnym-osiedlu-bez-prowizji-bez-pcc-ID4znqi";;1;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
1025128321232815091;500000.0;450.0;24.85;20121.0;1;"Apartment";;10;"Plastic";"Ready To Use";"Full Ownership";52.2349165;21.1231191;"Praga-Poludnie";2021;"https://www.otodom.pl/pl/oferta/taras-na-dachu-do-wprowadzenia-na-inwestycje-ID4yVPN";18.10865191146881;0;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
8302098397156898555;1190000.0;;74.04;16072.0;4;"Block";5;11;"Plastic";"Ready To Use";"Limited Ownership";52.2259676;21.103134;"Praga-Poludnie";1987;"https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-doskonalej-lokalizacji-ID4znJH";;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
6387644408112962014;990000.0;1378.0;77.0;12857.0;4;"Block";5;10;"Plastic";"To Renovation";"Full Ownership";52.2413073;21.0896809;"Praga-Poludnie";1980;"https://www.otodom.pl/pl/oferta/grochow-majdanska-5-cztery-pokoje-sprzedam-ID4xIN6";17.896103896103895;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
1085844039607831781;921200.0;403.0;44.71;20604.0;2;"Block";4;6;"Plastic";"Ready To Use";"Full Ownership";52.251347;21.0624242;"Praga-Poludnie";2023;"https://www.otodom.pl/pl/oferta/2-pokoje-kamionek-wykonczone-bezposrednio-ID4yMkT";9.01364348020577;1;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
5254655573301729046;945000.0;950.0;52.0;18173.0;2;"Block";;3;"Plastic";"Ready To Use";"Full Ownership";52.2491958;21.077426;"Praga-Poludnie";1990;"https://www.otodom.pl/pl/oferta/52m2-po-generalnym-remoncie-wyciszone-klimatyzacja-ID4znw1";18.26923076923077;0;0;0;1;1;0;1;0;0;0;0;"2026-01-01"
